,url,start_time,end_time,class_label
3803,-r9CUTEa8wM, 30.000, 40.000,Animal
3804,3WTZUZO76-s, 280.000, 290.000,Animal
3805,jFVU6VbH-vU, 21.000, 31.000,Animal
3806,OE6afqNyMEs, 110.000, 120.000,Animal
3807,g-9YCsxmM_g, 30.000, 40.000,Animal
3808,EFiBv5jSJ9U, 30.000, 40.000,Animal
3809,6vdGnh1mpJE, 30.000, 40.000,Animal
3810,GU-tnW8SGtY, 0.000, 10.000,Animal
3811,iKTEvUvVQXg, 300.000, 310.000,Animal
3812,6LTrU6Q6FXA, 30.000, 40.000,Animal
3813,MO88Lup_9P4, 50.000, 60.000,Animal
3814,HdIuIz56cYc, 30.000, 40.000,Animal
3815,EJQymfT3HM0, 20.000, 30.000,Animal
3816,5BlQ3fxGhWY, 0.000, 7.000,Animal
3817,rwYk272ZQRo, 50.000, 60.000,Animal
3818,n7oh8c1sG3g, 30.000, 40.000,Animal
3819,VQx8eM3QYDs, 50.000, 60.000,Animal
3820,mMRkgfkrN8s, 0.000, 10.000,Animal
3821,LXh-sHphfig, 70.000, 80.000,Animal
3822,3M0t6136yDI, 20.000, 30.000,Animal
3823,2LBZBTB4K2w, 0.000, 10.000,Animal
3824,7DnFw2zBD6s, 30.000, 40.000,Animal
3825,Z7HwYXbn7kU, 0.000, 10.000,Animal
3826,khmv__orQr8, 70.000, 80.000,Animal
3827,sPy_cVjF1mA, 310.000, 320.000,Animal
3828,E_1Asfq8it4, 110.000, 120.000,Animal
3829,OI6pg28B5e8, 30.000, 40.000,Animal
3830,3rmc4znqQYA, 30.000, 40.000,Animal
3831,weSEam9wX8E, 30.000, 40.000,Animal
3832,P4V6DppPfzE, 60.000, 70.000,Animal
3833,2RqV3vooTvg, 30.000, 40.000,Animal
3834,0-DNtl3i7D8, 30.000, 40.000,Animal
3835,U_8fqH8lhow, 90.000, 100.000,Animal
3836,WT5yq79AQ80, 60.000, 70.000,Animal
3837,6IKre5MZpAQ, 70.000, 80.000,Animal
3838,NFJUcL27wIA, 40.000, 50.000,Animal
3839,M7jtDlV39r8, 30.000, 40.000,Animal
3840,ftpuFdhBJvc, 80.000, 90.000,Animal
3841,MflpACF9EN8, 190.000, 200.000,Animal
3842,1jOOISjonO0, 30.000, 40.000,Animal
3843,GjIFrmfEGWw, 180.000, 190.000,Animal
3844,DvEVZv8kols, 1.000, 11.000,Animal
3845,chXMji847U8, 9.000, 19.000,Animal
3846,10tzumfAYeA, 40.000, 50.000,Animal
3847,07_DscDjfI8, 3.000, 13.000,Animal
3848,CTiBqP8jDWU, 40.000, 50.000,Animal
3849,E_5PeLpmoXs, 30.000, 40.000,Animal
3850,9jGNJyWrh68, 0.000, 10.000,Animal
3851,dMkEuW59RzA, 50.000, 60.000,Animal
3852,PoyS1D4xqj0, 0.000, 10.000,Animal
3853,oyWzqwHwNsA, 10.000, 20.000,Animal
3854,eZbMVRjMZL8, 170.000, 180.000,Animal
3855,RzIkhmQT-Io, 10.000, 20.000,Animal
3856,gFR1Zg8sEDY, 0.000, 10.000,Animal
3857,Lh1KI853lpU, 26.000, 36.000,Animal
3858,ANXjJY9Ceqg, 40.000, 50.000,Animal
3859,AASpYn_EQS8, 0.000, 10.000,Animal
3860,NhHtqdkrC7o, 20.000, 30.000,Animal
3861,L9DHTtNeOTc, 0.000, 10.000,Animal
3862,j6H8c2hWik8, 0.000, 10.000,Animal
3863,wz2y0BnTmvY, 20.000, 30.000,Animal
3864,_Mtz-xjDbuo, 90.000, 100.000,Animal
3865,i8DgfKdvQ2M, 10.000, 20.000,Animal
3866,4g8onQ5PQlY, 30.000, 40.000,Animal
3867,UfAH9j7mCbA, 0.000, 10.000,Animal
3868,HMbeFaPWqro, 40.000, 50.000,Animal
3869,L3s6jzpu0gI, 10.000, 20.000,Animal
3870,s9KwC5RdEAk, 23.000, 33.000,Animal
3871,lz0TXM_KAvM, 20.000, 30.000,Animal
3872,O-Or3jfmyTw, 90.000, 100.000,Animal
3873,G08gICObZII, 40.000, 50.000,Animal
3874,ExDXZqLG_pQ, 550.000, 560.000,Animal
3875,rXmiSN5l7NE, 30.000, 40.000,Animal
3876,O9acXPCWQTg, 80.000, 90.000,Animal
3877,xNErD5SnInY, 70.000, 80.000,Animal
3878,WX9ROGdclHE, 0.000, 10.000,Animal
3879,cf9T6fn5OlU, 0.000, 10.000,Animal
3880,ympmps10o9A, 230.000, 240.000,Animal
3881,gzmEjlOr8D8, 20.000, 30.000,Animal
3882,0mkHrcDzecQ, 90.000, 100.000,Animal
3883,3QOZzr4qCsg, 20.000, 30.000,Animal
3884,1uSavuICk1M, 40.000, 50.000,Animal
3885,FWzwgobZ-X4, 80.000, 90.000,Animal
3886,uJf4ZvSGro4, 11.000, 21.000,Animal
3887,FM_oT9IUQr8, 0.000, 10.000,Animal
3888,VgAfOKxGmbY, 50.000, 60.000,Animal
3889,cqlJgZahc48, 110.000, 120.000,Animal
3890,h_70_v1-7ms, 50.000, 60.000,Animal
3891,rH2u6gLGhzQ, 20.000, 30.000,Animal
3892,aH9afguyFxg, 10.000, 20.000,Animal
3893,DnBZ6hQyy4g, 30.000, 40.000,Animal
3894,dPSFCbaZFcg, 20.000, 30.000,Animal
3895,xRDCj8RzXps, 30.000, 40.000,Animal
3896,4WWC8qDgpr8, 440.000, 450.000,Animal
3897,QQoueYZihhg, 20.000, 30.000,Animal
3898,RaXzMXd1La4, 30.000, 40.000,Animal
3899,9Wi1oMq9XBM, 10.000, 20.000,Animal
3900,7EzuU_2s8l4, 30.000, 40.000,Animal
3901,JA4khF5l4MA, 150.000, 160.000,Animal
3902,ZPBgGM0hObQ, 50.000, 60.000,Animal
3903,q5ye3nW2pgQ, 20.000, 30.000,Animal
3904,LP13Os4Yyi4, 160.000, 170.000,Animal
3905,BbYtoR9Lwzo, 50.000, 60.000,Animal
3906,O7R6HfpaSrk, 20.000, 30.000,Animal
3907,hoji4F-0KEw, 210.000, 220.000,Animal
3908,ADhY9PZ3KoY, 80.000, 90.000,Animal
3909,1GnoBUjEplE, 30.000, 40.000,Animal
3910,RgIOsd6K1vA, 0.000, 10.000,Animal
3911,bieK0vO6rek, 40.000, 50.000,Animal
3912,0JCzVhY-qiY, 14.000, 24.000,Animal
3913,4J_hSJtHwn4, 4.000, 14.000,Animal
3914,3x9WnpPeenw, 20.000, 30.000,Animal
3915,zr14QGdVbsU, 20.000, 30.000,Animal
3916,AxtFGfIb4-w, 0.000, 10.000,Animal
3917,gaUKPBKwmB0, 0.000, 10.000,Animal
3918,GxHSZSnWHD0, 110.000, 120.000,Animal
3919,2NZFSRaQ6DA, 0.000, 10.000,Animal
3920,34nb4_NIs_4, 13.000, 23.000,Animal
3921,MxRcf_5cJIQ, 60.000, 70.000,Animal
3922,3sIfumQhQ0Q, 0.000, 10.000,Animal
3923,2sZhC_mKeic, 30.000, 40.000,Animal
3924,3mV_kzIAfb8, 20.000, 30.000,Animal
3925,jbX2RZ5Uy9A, 0.000, 10.000,Animal
3926,SauB65kC8Ws, 70.000, 80.000,Animal
3927,6mNLcPZrLZ8, 30.000, 40.000,Animal
3928,RBUYEIXPcOY, 190.000, 200.000,Animal
3929,O-BTCTZMS40, 150.000, 160.000,Animal
3930,DPPvCDlqmI0, 30.000, 40.000,Animal
3931,i6zRKRCKPDU, 40.000, 50.000,Animal
3932,1dm1oUfqSaQ, 120.000, 130.000,Animal
3933,1bh4cHQhkqk, 27.000, 37.000,Animal
3934,CRxBXNZaMH0, 230.000, 240.000,Animal
3935,78DIL1qKYD8, 30.000, 40.000,Animal
3936,Ej2TFky3SsM, 30.000, 40.000,Animal
3937,8aODU_lTEos, 50.000, 60.000,Animal
3938,MXBgLjHZcHA, 10.000, 20.000,Animal
3939,NBDbASys4ek, 80.000, 90.000,Animal
3940,f7GdHA9E1hc, 0.000, 7.000,Animal
3941,zdlBYifBysw, 20.000, 30.000,Animal
3942,-ej17LDVOJc, 22.000, 32.000,Animal
3943,0GGO5npJzWI, 0.000, 10.000,Animal
3944,JE6fjERlvAw, 40.000, 50.000,Animal
3945,hwqZvNYe_9c, 10.000, 20.000,Animal
3946,RZ_Hwxoh2iE, 0.000, 7.000,Animal
3947,afDRYnKcJ-k, 100.000, 110.000,Animal
3948,ay-hPsHy_-4, 20.000, 30.000,Animal
3949,B0FvzyLOfJI, 80.000, 90.000,Animal
3950,nVtJ5haUtr8, 50.000, 60.000,Animal
3951,rl-aSsborhU, 430.000, 440.000,Animal
3952,8b8jHMX4g0Y, 60.000, 70.000,Animal
3953,RY0XXgjgE-E, 170.000, 180.000,Animal
3954,3Z5FZVODBfc, 90.000, 100.000,Animal
3955,xbm-U5a9SgE, 220.000, 230.000,Animal
3956,NZXWw07yLNA, 90.000, 100.000,Animal
3957,2OAsQQ5xJLM, 30.000, 40.000,Animal
3958,CcHq-5R1c_Q, 0.000, 10.000,Animal
3959,90do3ouAjZw, 30.000, 40.000,Animal
3960,5vlrGi8K7OU, 30.000, 40.000,Animal
3961,eJEbedFbwPk, 150.000, 160.000,Animal
3962,k8VXlE1jbCw, 10.000, 20.000,Animal
3963,Cg0cRkx4bcw, 130.000, 140.000,Animal
3964,4qcVpJv_aIw, 0.000, 9.000,Animal
3965,RNpZBIGQNkw, 5.000, 15.000,Animal
3966,jDzxrwik5nE, 30.000, 40.000,Animal
3967,xVNWSQvuy_4, 50.000, 60.000,Animal
3968,t1M765YoIQE, 220.000, 230.000,Animal
3969,VukYHcFTeaU, 30.000, 40.000,Animal
3970,Pa7fReZMsa0, 0.000, 10.000,Animal
3971,1ufOjYaZnw0, 150.000, 160.000,Animal
3972,_Jj4RQDjwbQ, 70.000, 80.000,Animal
3973,7PI-29cCLsk, 120.000, 130.000,Animal
3974,jKrrMQLfKho, 30.000, 40.000,Animal
3975,iiwLwYp2v_w, 30.000, 40.000,Animal
3976,3ID149JSVkU, 29.000, 39.000,Animal
3977,pkFDzPqq4eU, 10.000, 20.000,Animal
3978,5M2ww9kscAg, 30.000, 40.000,Animal
3979,67yYlKfBMTw, 30.000, 40.000,Animal
3980,8y_kK7fV1QU, 10.000, 20.000,Animal
3981,2FUBvoqEQ2Y, 28.000, 38.000,Animal
3982,bpxN1Ki9dS8, 60.000, 70.000,Animal
3983,0AC0p9jJsPs, 0.000, 7.000,Animal
3984,Rt6ztETnCMc, 10.000, 20.000,Animal
3985,kY1wpO7_pMs, 30.000, 40.000,Animal
3986,18FN3fDI25A, 30.000, 40.000,Animal
3987,FP1mhQNeGGg, 160.000, 170.000,Animal
3988,6ASk0y17T3E, 30.000, 40.000,Animal
3989,HC889LdOcA8, 130.000, 140.000,Animal
3990,qREDI_ZIW58, 10.000, 20.000,Animal
3991,xM2bwmGHcjc, 40.000, 50.000,Animal
3992,7AR3SRN0IZE, 70.000, 80.000,Animal
3993,T_UpSO6Car0, 0.000, 10.000,Animal
3994,INlrGh7AmlA, 40.000, 50.000,Animal
3995,4AumzfG6EIk, 20.000, 30.000,Animal
3996,ZFc2jzdvXXY, 40.000, 50.000,Animal
3997,U-AfGlvup0k, 10.000, 20.000,Animal
3998,kY0vgVGZpiA, 10.000, 20.000,Animal
3999,yL9r0vKic3Y, 30.000, 40.000,Animal
4000,5-4YCKp_BbM, 6.000, 16.000,Animal
4001,8EQGvxCX57E, 250.000, 260.000,Animal
4002,0AYhM0TgbO8, 30.000, 40.000,Animal
4003,t07Wr60GoYM, 70.000, 80.000,Animal
4004,52Pr5Bm3RUQ, 6.000, 16.000,Animal
4005,4U6FYa_VBbY, 8.000, 18.000,Animal
4006,izwcDPvB6cQ, 0.000, 10.000,Animal
4007,5JYXEC7tq2k, 30.000, 40.000,Animal
4008,kcty-KD9nj4, 60.000, 70.000,Animal
4009,kjmuQRn0dlQ, 170.000, 180.000,Animal
4010,86yYvosT7i4, 20.000, 30.000,Animal
4011,9g2hOpDV-XE, 240.000, 250.000,Animal
4012,3fdw7WJRVQc, 19.000, 29.000,Animal
4013,s5Lp1qsdZuU, 20.000, 30.000,Animal
4014,BRjZGpAFxoY, 70.000, 80.000,Animal
4015,RXz4zpVEFPc, 20.000, 30.000,Animal
4016,0nPtStqMn3Q, 30.000, 40.000,Animal
4017,agcXtqBn6qs, 320.000, 330.000,Animal
4018,5Vbj1hMG1eo, 12.000, 22.000,Animal
4019,b1DRC8AbAMY, 30.000, 40.000,Animal
4020,8jjuYfenHGI, 0.000, 10.000,Animal
4021,76D8aAKnOOg, 30.000, 40.000,Animal
4022,nRQX4CmkB5Y, 0.000, 10.000,Animal
4023,41TTeZMRpzs, 30.000, 40.000,Animal
4024,BvFb9--YWVo, 260.000, 270.000,Animal
4025,-nDi8Zp8Cug, 50.000, 60.000,Animal
4026,-jFxXptFleU, 30.000, 40.000,Animal
4027,3ww-zwFxrtY, 30.000, 40.000,Animal
4028,K2VYvpLh-CI, 130.000, 140.000,Animal
4029,K0b6sowy1SQ, 24.000, 34.000,Animal
4030,0gdCLkscZzM, 90.000, 100.000,Animal
4031,9VB9UbreJ6k, 80.000, 90.000,Animal
4032,5OEvBmTRsEE, 10.000, 20.000,Animal
4033,-LKvu9q54f0, 0.000, 10.000,Animal
4034,wny0m74d2Bc, 30.000, 40.000,Animal
4035,NdngMAWnLdA, 100.000, 110.000,Animal
4036,qReQ2KMaeL0, 20.000, 30.000,Animal
4037,0taqJZN43bQ, 30.000, 40.000,Animal
4038,eI6GdRMQoqI, 40.000, 50.000,Animal
4039,DQeSYZtkfV4, 40.000, 50.000,Animal
4040,eZOm_SRWvBI, 30.000, 40.000,Animal
4041,W9o3m5OcRfU, 60.000, 70.000,Animal
4042,gdALRYfVyAU, 180.000, 190.000,Animal
4043,48rr7lY37tk, 80.000, 90.000,Animal
4044,GZizlobCjPk, 80.000, 90.000,Animal
4045,nchW9DdwYmc, 10.000, 20.000,Animal
4046,0RPNAluapOc, 30.000, 40.000,Animal
4047,uBQOkEPIkIs, 490.000, 500.000,Animal
4048,YRR7JHx0nwU, 0.000, 10.000,Animal
4049,2zeaJqawiZA, 30.000, 40.000,Animal
4050,ZhpuDbdJJA8, 0.000, 10.000,Animal
4051,NqD2nqqOmfc, 10.000, 20.000,Animal
4052,5F9Gd2JNcw8, 0.000, 10.000,Animal
4053,-GpY_7QJZoc, 15.000, 25.000,Animal
4054,KE3AyF9BMbg, 40.000, 50.000,Animal
4055,1BfrJlSLZAk, 30.000, 40.000,Animal
4056,AhEnQwcElo4, 70.000, 80.000,Animal
4057,Lh8YJKwBa4I, 10.000, 20.000,Animal
4058,CHuUCQUgiFQ, 40.000, 50.000,Animal
4059,4tp68zGU8EY, 40.000, 50.000,Animal
4060,iwnphtE_N9w, 20.000, 30.000,Animal
4061,ZYoJn2W8BNs, 30.000, 40.000,Animal
4062,GZYRcRlFjLA, 0.000, 10.000,Animal
4063,j-BrHecw0s4, 190.000, 200.000,Animal
4064,3CGg9LCt4KU, 30.000, 40.000,Animal
4065,ustUfcMoxqY, 30.000, 40.000,Animal
4066,PE7xP2QidgY, 60.000, 70.000,Animal
4067,PGfUJCl4M2E, 80.000, 90.000,Animal
4068,4z0alyNTHxY, 0.000, 10.000,Animal
4069,7jJ1bNKMuI0, 30.000, 40.000,Animal
4070,Y0WClKDdpUQ, 30.000, 40.000,Animal
4071,dBLNTLKTX0s, 10.000, 20.000,Animal
4072,ccHK041hfTw, 570.000, 580.000,Animal
4073,naoGJIIn3eM, 0.000, 10.000,Animal
4074,6OXaNFq9C74, 30.000, 40.000,Animal
4075,jL4I3HNF74k, 180.000, 190.000,Animal
4076,lu6hePU2Omo, 510.000, 520.000,Animal
4077,hLWaV1ggsoo, 30.000, 40.000,Animal
4078,tPoLnf2lZ6I, 30.000, 40.000,Animal
4079,oPGm5sZEI_M, 240.000, 250.000,Animal
4080,8DQq7BNRCTU, 130.000, 140.000,Animal
4081,V36mhVhQNn4, 30.000, 40.000,Animal
4082,ogH4jG_pg6M, 80.000, 90.000,Animal
4083,X40dESSXYjk, 0.000, 10.000,Animal
4084,DqCoRSkN5L8, 20.000, 30.000,Animal
4085,ccfMtDHaPbA, 100.000, 110.000,Animal
4086,mIxy99oprME, 90.000, 100.000,Animal
4087,cvG5woVZtB4, 160.000, 170.000,Animal
4088,O5DiSQtp58E, 70.000, 80.000,Animal
4089,7QOL_NbrkEw, 30.000, 40.000,Animal
4090,WZOI7YOoVBM, 30.000, 40.000,Animal
4091,5_ASkDO567Q, 12.000, 22.000,Animal
4092,oetou91aXK0, 40.000, 50.000,Animal
4093,Lv1YsnzgAjQ, 50.000, 60.000,Animal
4094,CO-0dUNgqrY, 80.000, 90.000,Animal
4095,2BI0r9Ow4d0, 30.000, 40.000,Animal
4096,7sQqOFuknxM, 30.000, 40.000,Animal
4097,mbA8sGuc07k, 20.000, 30.000,Animal
4098,Ayp6zpiTu4Q, 100.000, 110.000,Animal
4099,b_C-fNIS8aI, 0.000, 10.000,Animal
4100,CdwDAvZB6-w, 440.000, 450.000,Animal
4101,KqbWPfGZJWs, 60.000, 70.000,Animal
4102,ebNAyxMrz5Q, 110.000, 120.000,Animal
4103,W8vWjZJTaLw, 40.000, 50.000,Animal
4104,X2uOKl5TUjc, 0.000, 10.000,Animal
4105,8k2wEy46pHM, 0.000, 5.000,Animal
4106,Gg7dTrx2Mgg, 30.000, 40.000,Animal
4107,WfahFJEL-2o, 110.000, 120.000,Animal
4108,cBdpKyl8CkA, 50.000, 60.000,Animal
4109,-MGLODOozpU, 30.000, 40.000,Animal
4110,BSBYVqMBvXw, 60.000, 70.000,Animal
4111,0X5yGzLr7YA, 30.000, 40.000,Animal
4112,zDwJeImsDdc, 4.000, 14.000,Animal
4113,QAc5rUhrrg0, 0.000, 10.000,Animal
4114,6mlcQ761Wak, 0.000, 10.000,Animal
4115,AX8EwPipfYw, 90.000, 100.000,Animal
4116,-cVTUyOWRj8, 30.000, 40.000,Animal
4117,M0aMpDlIphg, 50.000, 60.000,Animal
4118,3TQ4eE6O6qQ, 30.000, 40.000,Animal
4119,vhdwmOnqQ-Q, 200.000, 210.000,Animal
4120,LWyM0eJH5Aw, 0.000, 10.000,Animal
4121,GQc2wwoTCQ4, 70.000, 80.000,Animal
4122,XPru_Rpc_bA, 20.000, 30.000,Animal
4123,hDdr99pPfL0, 140.000, 150.000,Animal
4124,6o0pn3dwBYg, 30.000, 40.000,Animal
4125,dmyqQJWL5KA, 30.000, 40.000,Animal
4126,t49SwTFfzdQ, 100.000, 110.000,Animal
4127,3tXUHwpsjOw, 40.000, 50.000,Animal
4128,x_80fhrNFRo, 0.000, 10.000,Animal
4129,2CT42EaIcm4, 30.000, 40.000,Animal
4130,TzSLXgMtLrM, 430.000, 440.000,Animal
4131,hksbmoofBas, 320.000, 330.000,Animal
4132,MWFQerde_h8, 120.000, 130.000,Animal
4133,GOhwL7S9Q7A, 30.000, 40.000,Animal
4134,3Wro1Hq2GS8, 10.000, 20.000,Animal
4135,5Nr7ZX2MiUU, 30.000, 40.000,Animal
4136,5rbwpV8I4Lg, 40.000, 50.000,Animal
4137,81xIktu7Nm8, 20.000, 30.000,Animal
4138,Sd415-xa4ic, 0.000, 7.000,Animal
4139,Lb4EVNhrbfc, 120.000, 130.000,Animal
4140,vjCStxHIbAw, 250.000, 260.000,Animal
4141,InrrP2E3Csk, 10.000, 20.000,Animal
4142,AeaKZiN-kHk, 60.000, 70.000,Animal
4143,7fUiH-yK_PQ, 30.000, 40.000,Animal
4144,wFva3ihtsMM, 20.000, 30.000,Animal
4145,8kxi-H52jCA, 90.000, 100.000,Animal
4146,fU6GO-vcTb0, 40.000, 50.000,Animal
4147,OZRSlH63bGk, 570.000, 580.000,Animal
4148,JbunX11qkjs, 30.000, 40.000,Animal
4149,GLEDUmnwnLY, 290.000, 300.000,Animal
4150,7XJWQbBWmQg, 0.000, 10.000,Animal
4151,KLOEworCk2s, 30.000, 40.000,Animal
4152,u_bZeTMOg9g, 0.000, 10.000,Animal
4153,xmUXQrw-1U8, 60.000, 70.000,Animal
4154,rO3Mr3S_TLs, 70.000, 80.000,Animal
4155,BMpMEQ3eybY, 20.000, 30.000,Animal
4156,bl69TQsalbY, 20.000, 30.000,Animal
4157,HiciVxia57A, 10.000, 20.000,Animal
4158,Yl3EOw3af3c, 10.000, 20.000,Animal
4159,sjUTo0P9qa0, 0.000, 10.000,Animal
4160,4DK6EqFCQZg, 60.000, 70.000,Animal
4161,4KYJA16aswI, 20.000, 30.000,Animal
4162,i3s8pQtS3rg, 60.000, 70.000,Animal
4163,GYgHPWgRo8Y, 170.000, 180.000,Animal
4164,Ck04c3f0cZU, 0.000, 10.000,Animal
4165,z-y7pThxjts, 10.000, 20.000,Animal
4166,PU_gp2z00qU, 20.000, 30.000,Animal
4167,muZZyd6hh3A, 25.000, 35.000,Animal
4168,Lh3o58iacrQ, 220.000, 230.000,Animal
4169,tA3cv3tE7vM, 30.000, 40.000,Animal
4170,1dOxolAu32w, 30.000, 40.000,Animal
4171,64H9CxQRrxQ, 270.000, 280.000,Animal
4172,tDWmcrsDqUI, 80.000, 90.000,Animal
4173,08mrHAr9sj8, 30.000, 40.000,Animal
4174,HZlsVyZrIBk, 20.000, 30.000,Animal
4175,jADmW7R63yI, 60.000, 70.000,Animal
4176,_5uOL7tVFhI, 50.000, 60.000,Animal
4177,xQkR7Nh372A, 0.000, 10.000,Animal
4178,0izj5OZGtg8, 30.000, 40.000,Animal
4179,cVnTC42C714, 70.000, 80.000,Animal
4180,fWF8jJfmLFQ, 180.000, 190.000,Animal
4181,wNrc5vvuN80, 50.000, 60.000,Animal
4182,1A_NgC9c1Cc, 4.000, 14.000,Animal
4183,I3kPmcHvMrg, 30.000, 40.000,Animal
4184,t9bRJo58Ukc, 10.000, 20.000,Animal
4185,lStVhqtvOBE, 20.000, 30.000,Animal
4186,4w4GcKv3JDU, 0.000, 10.000,Animal
4187,PJDeQ_Vw8XE, 50.000, 60.000,Animal
4188,P4Z6eLPu3rI, 20.000, 30.000,Animal
4189,-3qVzrEZ8l0, 30.000, 40.000,Animal
4190,68BzgxAFReI, 28.000, 38.000,Animal
4191,0RHanEAYBlg, 60.000, 70.000,Animal
4192,RWCPvwEGqsE, 20.000, 30.000,Animal
4193,79gZULA18OQ, 40.000, 50.000,Animal
4194,AZSGKyV5424, 0.000, 10.000,Animal
4195,k5c1agiACfQ, 16.000, 26.000,Animal
4196,6LSkifxum4I, 30.000, 40.000,Animal
4197,p4nQnn1NPW8, 0.000, 7.000,Animal
4198,7rdLf9ewjLQ, 0.000, 10.000,Animal
4199,Z2uzwi86yMM, 130.000, 140.000,Animal
4200,gjJyAoExUno, 80.000, 90.000,Animal
4201,KeW8P8MhW5E, 0.000, 10.000,Animal
4202,ZV-AB1HYEZE, 22.000, 32.000,Animal
4203,zwI9AmTpwho, 40.000, 50.000,Animal
4204,rTz3KKaYxQo, 30.000, 40.000,Animal
4205,51RBCXSHtyg, 30.000, 40.000,Animal
4206,m98yqyvXjCk, 0.000, 7.000,Animal
4207,E1QLxY-ubCo, 0.000, 10.000,Animal
4208,ilVjou_RIqY, 40.000, 50.000,Animal
4209,EM5VgBX88hg, 60.000, 70.000,Animal
4210,OTKHP8a0bDE, 0.000, 7.000,Animal
4211,_22a4ZWrtzY, 60.000, 70.000,Animal
4212,L2A4-nf0Qhc, 110.000, 120.000,Animal
4213,4pjcLnx3dMs, 14.000, 24.000,Animal
4214,8m2uZL2PqMs, 20.000, 30.000,Animal
4215,O3oMD3nCOdE, 10.000, 20.000,Animal
4216,GwIJ1mju6vA, 10.000, 20.000,Animal
4217,dzLnIMGVpx4, 30.000, 40.000,Animal
4218,-n6rtB7rMuo, 30.000, 40.000,Animal
4219,sgbGBEE-39I, 400.000, 410.000,Animal
4220,pbQIaO3T1aA, 20.000, 30.000,Animal
4221,LkYLTLes0Jg, 110.000, 120.000,Animal
4222,1ADX6EHNThE, 30.000, 40.000,Animal
4223,1tpilG63C5c, 0.000, 10.000,Animal
4224,5jcIMa98ajY, 20.000, 30.000,Animal
4225,pB-TLpO7UPc, 20.000, 30.000,Animal
4226,bm7k4BP_jTc, 0.000, 10.000,Animal
4227,J_lweeqInQo, 30.000, 40.000,Animal
4228,cWy2g-szZj8, 50.000, 60.000,Animal
4229,t4nWegXetPg, 40.000, 50.000,Animal
4230,XHJ2ZKVWW7Q, 30.000, 40.000,Animal
4231,323uKBR-l4o, 30.000, 40.000,Animal
4232,eVh2gVF43eo, 130.000, 140.000,Animal
4233,64T2MnencUY, 30.000, 40.000,Animal
4234,jN5rUwbaSYQ, 140.000, 150.000,Animal
4235,kPfjp_C66HA, 20.000, 30.000,Animal
4236,7eqvYcGLuHs, 50.000, 60.000,Animal
4237,36ZJk26Rl7E, 0.000, 10.000,Animal
4238,gRqEhOvA6is, 30.000, 40.000,Animal
4239,-ugtQOTQMxM, 30.000, 40.000,Animal
4240,5Wgq2XPmGa4, 20.000, 30.000,Animal
4241,5KdIY8benY4, 30.000, 40.000,Animal
4242,g7wQl90f6mw, 30.000, 40.000,Animal
4243,xhy7Wo1gPqg, 20.000, 30.000,Animal
4244,53B4zcaZFBE, 20.000, 30.000,Animal
4245,OLd0Eluj_y0, 10.000, 20.000,Animal
4246,331YmwuQUGU, 30.000, 40.000,Animal
4247,g6-XIx0Yl_I, 30.000, 40.000,Animal
4248,Bllx71r2_K8, 21.000, 31.000,Animal
4249,8AqMM9E-S1Y, 0.000, 10.000,Animal
4250,quyX5Ml6zs8, 30.000, 40.000,Animal
4251,F-XeirUP1YU, 140.000, 150.000,Animal
4252,WEXO18r_tgM, 350.000, 360.000,Animal
4253,-Vo3XijOlvc, 70.000, 80.000,Animal
4254,GxuqOI61KHM, 10.000, 20.000,Animal
4255,ZM5F0jE-M0Y, 30.000, 40.000,Animal
4256,YLRMQDN6VYQ, 260.000, 270.000,Animal
4257,pviFY3IWGDQ, 30.000, 40.000,Animal
4258,ye1Gbc3tqC0, 30.000, 40.000,Animal
4259,x2oD_eXLFdk, 0.000, 7.000,Animal
4260,R3NflTjr9PA, 80.000, 90.000,Animal
4261,TTXa3C5i_aE, 8.000, 18.000,Animal
4262,4yqIXHBF3Cg, 0.000, 10.000,Animal
4263,C36VKCXQT3c, 0.000, 10.000,Animal
4264,6JPAbUl75OM, 15.000, 25.000,Animal
4265,4pGvBK7Z9t8, 240.000, 250.000,Animal
4266,la3JQkuwEXs, 20.000, 30.000,Animal
4267,Lz_EdEJQwUk, 10.000, 20.000,Animal
4268,0kLtPfcdHo0, 10.000, 20.000,Animal
4269,0GnvsN_8_Sk, 3.000, 13.000,Animal
4270,kgIDYEtB_oY, 20.000, 30.000,Animal
4271,foOlh1-Ke-Y, 30.000, 40.000,Animal
4272,4DW-A7jOQFY, 60.000, 70.000,Animal
4273,TW7h8J9xRUA, 330.000, 340.000,Animal
4274,vpTuBNRURsY, 60.000, 70.000,Animal
4275,Be0dQi-uIJQ, 110.000, 120.000,Animal
4276,4aG__BtXRs4, 110.000, 120.000,Animal
4277,Y98cLV1Scyc, 40.000, 50.000,Animal
4278,GuY_w6tRGYY, 200.000, 210.000,Animal
4279,19UTZe1Gwj4, 30.000, 40.000,Animal
4280,9bQCpBxb8og, 30.000, 40.000,Animal
4281,zu268XV47Qo, 30.000, 40.000,Animal
4282,mFjoCrU9XX4, 0.000, 10.000,Animal
4283,3x6IGpZ8uDk, 20.000, 30.000,Animal
4284,ZV-Mxm61Nlk, 10.000, 20.000,Animal
4285,f7_TplC1Mx8, 100.000, 110.000,Animal
4286,Y-7r8AvViyQ, 240.000, 250.000,Animal
4287,RCf30NxV9Mk, 90.000, 100.000,Animal
4288,6VVQpWrCbU8, 10.000, 20.000,Animal
4289,sJJQ0AFkEec, 10.000, 20.000,Animal
